ID,Trial,EventN,EventType,StimName,StartTime,EndTime,Duration,RT
1006,19,259,question,preference,717.1643898000475,717.7592793998774,,0.5947785000316799
1006,19,260,fixation,fixation.png,717.770909300074,718.3728797999211,0.6019704998470843,
1006,19,261,question,credibility_general,721.2898132998962,721.463488599984,,0.1733526000753045
1006,19,262,fixation,fixation.png,721.4733688998967,722.6563864999916,1.1830176000948995,
1006,19,263,question,credibility_CON,724.353946399875,724.7490143999457,,0.3949759001843631
1006,19,264,fixation,fixation.png,724.7583578000776,725.838024900062,1.0796670999843627,
1006,19,265,question,credibility_PEER,727.5639146000613,727.8356574999634,,0.2716271998360753
1006,19,266,fixation,fixation.png,727.8475856001023,728.5800216998905,0.732436099788174,
1006,20,267,product,bread.png,728.6045836999547,732.6123108998872,4.00772719993256,
1006,20,268,fixation,fixation.png,732.6216847999021,733.8468611000571,1.225176300154999,
1006,20,269,info,bread_01.png,733.8640687000006,740.8749756999314,7.010906999930739,
1006,20,270,fixation,fixation.png,740.8856711999979,741.5893135000952,0.7036423000972718,
1006,20,271,question,credibility_CON,744.8441548999399,745.2480267998762,,0.4037585000041872
1006,20,272,fixation,fixation.png,745.2588668998796,746.167719299905,0.9088524000253528,
1006,20,273,question,credibility_EX,747.3773878000211,747.6217974999454,,0.2441336999181658
1006,20,274,fixation,fixation.png,747.6321693998761,748.7843649000861,1.1521955002099276,
1006,20,275,question,preference,749.2795206001028,749.8803097999189,,0.600683799944818
1006,20,276,fixation,fixation.png,749.8909833999351,750.8480410999618,0.9570577000267804,
1006,20,277,question,credibility_PEER,752.2656103998888,752.4679346999619,,0.2022200000938028
1006,20,278,fixation,fixation.png,752.4791286000982,753.0343541000038,0.5552254999056458,
1006,20,279,question,credibility_general,754.4962130999193,755.0175240999088,,0.5212175999768078
1006,20,280,fixation,fixation.png,755.0266579999588,755.9683073998895,0.9416493999306113,
1006,21,281,product,mouse pad.png,755.9859281999525,759.9970718999393,4.01114369998686,
1006,21,282,fixation,fixation.png,760.0126700000837,760.7126579000615,0.6999878999777138,
1006,21,283,info,mouse pad_04.png,760.7250246000476,767.7379320999607,7.012907499913126,
