ID,Trial,EventN,EventType,StimName,StartTime,EndTime,Duration,RT
1002,24,332,fixation,fixation.png,756.1534925999586,757.3766537001356,1.2231611001770943,
1002,24,333,question,credibility_CON,762.4389738999307,762.9118099999614,,0.47274180012755096
1002,24,334,fixation,fixation.png,762.9215412000194,764.2958186999895,1.3742774999700487,
1002,24,335,question,credibility_EX,765.3457550001331,765.7294851001352,,0.38346069981344044
1002,24,336,fixation,fixation.png,765.7392438000534,766.6615051000845,0.9222613000310957,
1002,25,337,product,mouse pad.png,766.6869322999846,770.69439650001,4.007464200025424,
1002,25,338,fixation,fixation.png,770.7120302000549,771.635003299918,0.9229730998631567,
1002,25,339,info,mouse pad_04.png,771.6594849999528,778.6631414000876,7.003656400134787,
1002,25,340,fixation,fixation.png,778.6813763000537,779.7331089000218,1.0517325999680907,
1002,25,341,question,credibility_EX,782.3023230000399,782.891026099911,,0.5885916999541223
1002,25,342,fixation,fixation.png,782.9007326001301,784.1562868999317,1.255554299801588,
1002,25,343,question,credibility_CON,787.00280570006,787.7126661001239,,0.709737699944526
1002,25,344,fixation,fixation.png,787.722698800033,788.387426600093,0.6647278000600636,
1002,25,345,question,preference,789.6415359999519,789.9490231999662,,0.30737409996800125
1002,25,346,fixation,fixation.png,789.958688300103,791.1703165001236,1.211628200020641,
1002,25,347,question,credibility_general,794.2545640999451,794.8832153999247,,0.6285555001813918
1002,25,348,fixation,fixation.png,794.8928316999227,796.0755984000862,1.1827667001634836,
1002,25,349,question,credibility_PEER,797.0354182000738,797.3441528999247,,0.3086425999645144
1002,25,350,fixation,fixation.png,797.3538236001041,798.8059243001044,1.452100700000301,
1002,26,351,product,steak 500g.png,798.8391428999603,802.8468460999429,4.007703199982643,
1002,26,352,fixation,fixation.png,802.8652415000834,803.7683177001309,0.9030762000475079,
1002,26,353,info,steak 500g_04.png,803.7936098999344,810.7977720000781,7.004162100143731,
1002,26,354,fixation,fixation.png,810.8173297999892,811.5105685000308,0.6932387000415474,
1002,26,355,question,credibility_PEER,813.2008321001194,813.612112400122,,0.41119139990769327
1002,26,356,fixation,fixation.png,813.6224589999765,814.8493055999279,1.2268465999513865,
1002,26,357,question,preference,816.6344987999182,817.1591457000468,,0.5245573001448065
1002,26,358,fixation,fixation.png,817.1686027999967,818.4984089999925,1.3298061999958009,
1002,26,359,question,credibility_EX,819.2126142999623,820.1753678000532,,0.9626625999808311
1002,26,360,fixation,fixation.png,820.1854304000735,821.5657921000384,1.3803616999648511,
1002,26,361,question,credibility_CON,822.2457151999697,822.5436460000928,,0.29782500001601875
1002,26,362,fixation,fixation.png,822.5535444999114,823.3079405999742,0.7543961000628769,
1002,26,363,question,credibility_general,825.8308592000976,826.0713051999919,,0.24035830004140735
1002,26,364,fixation,fixation.png,826.0811505001038,826.6655592001043,0.5844087000004947,
1002,27,365,product,tea gift set.png,826.7000617999583,830.7128757000901,4.012813900131732,
1002,27,366,fixation,fixation.png,830.730936100008,831.8431895999238,1.1122534999158233,
1002,27,367,info,tea gift set_01.png,831.8692097000312,838.8730574999936,7.0038477999623865,
1002,27,368,fixation,fixation.png,838.8912551000249,839.7508481999394,0.8595930999144912,
1002,27,369,question,credibility_PEER,841.6312673999928,841.9210034001153,,0.28950870013795793
1002,27,370,fixation,fixation.png,841.9308541000355,843.3057740000077,1.3749198999721557,
1002,27,371,question,credibility_EX,844.3025086999405,844.5881167999469,,0.285486500011757
1002,27,372,fixation,fixation.png,844.5975418000016,845.6035851000343,1.0060433000326157,
1002,27,373,question,preference,846.7207287999336,847.2251631000545,,0.5043294001370668
1002,27,374,fixation,fixation.png,847.2350650001317,848.633636200102,1.3985711999703199,
1002,27,375,question,credibility_general,849.4707812000997,850.2335995999165,,0.7627018999774009
1002,27,376,fixation,fixation.png,850.2430509999394,851.7081786999479,1.465127700008452,
1002,27,377,question,credibility_CON,852.596003399929,853.0222857999615,,0.42617069999687374
1002,27,378,fixation,fixation.png,853.0320079000667,854.1840768000111,1.1520688999444246,
1002,28,379,product,decorative magnet.png,854.2161212000065,858.2222732000519,4.006152000045404,
1002,28,380,fixation,fixation.png,858.2402594999876,858.8223540999461,0.5820945999585092,
1002,28,381,info,decorative magnet_02.png,858.8501182000618,865.8578250999562,7.007706899894401,
1002,28,382,fixation,fixation.png,865.8747231999878,866.563250800129,0.6885276001412421,
1002,28,383,question,credibility_EX,868.7953264000826,869.7270440999418,,0.9315960998646915
1002,28,384,fixation,fixation.png,869.737252100138,870.3024639999494,0.565211899811402,
1002,28,385,question,credibility_PEER,871.4388870999683,871.7204505000263,,0.28134580003097653
1002,28,386,fixation,fixation.png,871.731602099957,873.1033912999555,1.3717891999986023,
1002,28,387,question,credibility_CON,873.959484100109,874.5269299000502,,0.5672400000039488
1002,28,388,fixation,fixation.png,874.5377555000596,875.5967645000201,1.059008999960497,
1002,28,389,question,preference,877.0729235999752,877.3002184999641,,0.2271906000096351
1002,28,390,fixation,fixation.png,877.3109397001099,878.5117198999505,1.2007801998406649,
1002,28,391,question,credibility_general,879.3894782001153,880.0075145000592,,0.6177964999806136
1002,28,392,fixation,fixation.png,880.0178537999745,881.4818953999784,1.4640416000038385,
1002,29,393,product,egronomics chair seat.png,881.5221861000173,885.5273232001346,4.005137100117281,
1002,29,394,fixation,fixation.png,885.5459746001288,886.4665475001093,0.9205728999804705,
1002,29,395,info,egronomics chair seat_01.png,886.494032900082,893.498581300024,7.004548399941996,
1002,29,396,fixation,fixation.png,893.5220608001109,894.6378139001317,1.115753100020811,
1002,29,397,question,credibility_PEER,896.0887617999688,896.5392140999902,,0.45034750015474856
1002,29,398,fixation,fixation.png,896.5507469999138,897.1960827999283,0.6453358000144362,
1002,29,399,question,credibility_general,898.9133240999654,899.1783479999285,,0.26492989994585514
1002,29,400,fixation,fixation.png,899.1888121000957,900.5306573000271,1.341845199931413,
1002,29,401,question,credibility_EX,901.7327443999238,901.9852919001132,,0.25244100019335747
1002,29,402,fixation,fixation.png,901.9958440000191,902.8161357000936,0.8202917000744492,
1002,29,403,question,credibility_CON,903.505578600103,904.4680284999777,,0.9623630000278354
1002,29,404,fixation,fixation.png,904.4786855001003,905.3174848000053,0.8387992999050766,
1002,29,405,question,preference,907.4466528000776,907.7932655999903,,0.34652339993044734
1002,29,406,fixation,fixation.png,907.8038526000455,908.8361508999951,1.0322982999496162,
1002,30,407,product,decorative tape.png,908.8710455999244,912.8792731000576,4.008227500133216,
1002,30,408,fixation,fixation.png,912.8991557001136,913.8570775999688,0.9579218998551369,
1002,30,409,info,decorative tape_03.png,913.8847700001206,920.8879666000139,7.003196599893272,
1002,30,410,fixation,fixation.png,920.9074379999656,921.4426919999532,0.5352539999876171,
1002,30,411,question,credibility_EX,923.9138026,924.3691617001314,,0.4552321000955999
1002,30,412,fixation,fixation.png,924.3798947001342,924.9095650000963,0.529670299962163,
1002,30,413,question,credibility_CON,925.9093035000842,926.9619100999553,,1.0524925999343395
1002,30,414,fixation,fixation.png,926.9723054999486,928.4563295000698,1.4840240001212806,
1002,30,415,question,credibility_PEER,930.1860955001321,930.8113975001033,,0.6250803999137133
1002,30,416,fixation,fixation.png,930.8230266999453,931.8121517999098,0.9891250999644399,
1002,30,417,question,preference,932.6638805000111,932.927073400002,,0.2631006999872625
1002,30,418,fixation,fixation.png,932.9374651999678,934.3903584000655,1.4528932000976056,
1002,30,419,question,credibility_general,936.3330174000002,936.6053106000181,,0.2716232999227941
1002,30,420,fixation,fixation.png,936.6157351001166,937.6587889001239,1.0430538000073284,
1002,31,421,product,paper weight.png,937.69866549992,941.7011545000132,4.002489000093192,
1002,31,422,fixation,fixation.png,941.7199601000175,942.4732584999874,0.7532983999699354,
1002,31,423,info,paper weight_02.png,942.5022813999094,949.509508300107,7.0072269001975656,
1002,31,424,fixation,fixation.png,949.5324144000188,950.2259949001018,0.6935805000830442,
1002,31,425,question,credibility_PEER,957.6048036001157,958.036492299987,,0.43160189990885556
1002,31,426,fixation,fixation.png,958.0488249999471,959.3998114999849,1.350986500037834,
1002,31,427,question,preference,960.6626315000467,960.958182200091,,0.29544849996455014
1002,31,428,fixation,fixation.png,960.9697559000924,961.8899721000344,0.9202161999419332,
1002,31,429,question,credibility_general,962.5479091000743,963.0241819999646,,0.4761723999399692
1002,31,430,fixation,fixation.png,963.0355972999241,963.5950925999787,0.5594953000545502,
1002,31,431,question,credibility_EX,965.0307271000929,965.5100054999348,,0.4791755999904126
1002,31,432,fixation,fixation.png,965.5205385000445,966.0892898000311,0.5687512999866158,
1002,31,433,question,credibility_CON,967.4640071999747,967.7370702999178,,0.2728075000923127
1002,31,434,fixation,fixation.png,967.7476327000186,968.5828051001299,0.8351724001113325,
1002,32,435,product,cable organizer.png,968.6192904000636,972.6292972001247,4.010006800061092,
1002,32,436,fixation,fixation.png,972.6473844000138,973.1577816000208,0.5103972000069916,
1002,32,437,info,cable organizer_01.png,973.1829369999468,980.1925173001364,7.009580300189555,
1002,32,438,fixation,fixation.png,980.2098757999483,981.2083485000767,0.9984727001283318,
1002,32,439,question,preference,982.3057961999439,982.8263966001105,,0.5204696001019329
1002,32,440,fixation,fixation.png,982.8360244000796,983.4409843001049,0.6049599000252783,
1002,32,441,question,credibility_PEER,988.9399677000474,989.2435665999074,,0.3033549999818206
1002,32,442,fixation,fixation.png,989.2535892000888,990.5050609000027,1.2514716999139637,
1002,32,443,question,credibility_EX,991.9268545999657,992.1964889999945,,0.2695132000371814
1002,32,444,fixation,fixation.png,992.2066146000288,993.4059880999848,1.199373499955982,
1002,32,445,question,credibility_CON,993.9987475001253,994.4333878001198,,0.43455239990726113
1002,32,446,fixation,fixation.png,994.4430390999187,995.3377475000452,0.8947084001265466,
1002,32,447,question,credibility_general,996.1702018999495,996.9557052999735,,0.7854164000600576
1002,32,448,fixation,fixation.png,996.9652450000867,998.0715187001042,1.106273700017482,
